time,part,x_r,y_r,z_r,x_d,y_d,z_d
8.86667,tail base,111.455,5.48926,19,111.455,5.48926,19
8.9,nose,156.227,-3.87254,2.5,155.987,-5.0854,2.5
8.9,left ear,137.758,7.03521,19,138.228,6.94252,19
8.9,right ear,135.231,-8.2573,19,134.761,-8.16461,19
8.9,left front paw,141.338,4.16303,-8,143.781,3.75926,-8
8.9,right front paw,139.544,-6.68972,-8,137.101,-6.28595,-8
8.9,left hind paw,114.524,16.7036,-8,112.081,17.1073,-8
8.9,right hind paw,110.121,-9.935,-8,112.564,-10.3388,-8
8.9,tail root,91.1101,6.8904,-6,91.1101,6.8904,-6
8.9,head center,136.494,-0.611045,19,136.494,-0.611045,19
8.9,tail base,112.322,3.38429,19,112.322,3.38429,19
8.93333,nose,155.839,-10.7413,2.5,155.082,-12.5161,2.5
8.93333,left ear,139.779,3.47679,19,140.467,3.1834,19
8.93333,right ear,134.392,-11.0569,19,133.704,-10.7635,19
8.93333,left front paw,142.748,-0.0231845,-8,146.379,-1.36917,-8
8.93333,right front paw,138.925,-10.3374,-8,135.294,-8.99143,-8
8.93333,left hind paw,118.805,17.3836,-8,115.174,18.7296,-8
8.93333,right hind paw,109.421,-7.93316,-8,113.052,-9.27915,-8
8.93333,tail root,93.9535,12.1978,-6,93.9535,12.1978,-6
8.93333,head center,137.086,-3.79005,19,137.086,-3.79005,19
8.93333,tail base,114.113,4.72521,19,114.113,4.72521,19
8.96667,nose,158.58,-6.32296,2.5,157.86,-8.84138,2.5
8.96667,left ear,140.669,5.4789,19,141.645,5.19989,19
8.96667,right ear,137.393,-9.67097,19,136.418,-9.39195,19
8.96667,left front paw,144.103,2.43434,-8,149.257,1.31999,-8
8.96667,right front paw,141.779,-8.31718,-8,136.625,-7.20283,-8
8.96667,left hind paw,117.938,16.277,-8,112.784,17.3914,-8
8.96667,right hind paw,112.232,-10.1131,-8,117.385,-11.2275,-8
8.96667,tail root,94.0705,7.62589,-6,94.0705,7.62589,-6
8.96667,head center,139.031,-2.09603,19,139.031,-2.09603,19
8.96667,tail base,115.085,3.08195,19,115.085,3.08195,19
9,nose,158.698,-11.0229,2.5,157.342,-14.0356,2.5
9,left ear,142.43,2.95653,19,143.598,2.43113,19
9,right ear,137.258,-11.6551,19,136.091,-11.1297,19
9,left front paw,145.45,-0.499242,-8,151.743,-2.72689,-8
9,right front paw,141.78,-10.8688,-8,135.486,-8.64113,-8
9,left hind paw,121.253,16.5522,-8,114.96,18.7798,-8
9,right hind paw,112.244,-8.90034,-8,118.537,-11.128,-8
9,tail root,96.4806,11.0001,-6,96.4806,11.0001,-6
9,head center,139.844,-4.34929,19,139.844,-4.34929,19
9,tail base,116.748,3.82592,19,116.748,3.82592,19
9.03333,nose,156.14,-19.2942,2.5,153.629,-22.3833,2.5
9.03333,left ear,143.708,-1.81526,19,144.905,-2.78835,19
9.03333,right ear,135.176,-14.7559,19,133.979,-13.7828,19
9.03333,left front paw,145.809,-5.89547,-8,152.557,-10.3444,-8
9.03333,right front paw,139.754,-15.0791,-8,133.006,-10.6302,-8
9.03333,left hind paw,126.418,16.4709,-8,119.67,20.9199,-8
9.03333,right hind paw,111.557,-6.07083,-8,118.305,-10.5198,-8
9.03333,tail root,101.038,17.0343,-6,101.038,17.0343,-6
9.03333,head center,139.442,-8.28557,19,139.442,-8.28557,19
9.03333,tail base,118.988,5.20004,19,118.988,5.20004,19
9.06667,nose,107.546,29.8706,2.5,111.882,32.0097,2.5
9.06667,left ear,112.013,8.89168,19,111.184,10.572,19
9.06667,right ear,124.982,17.3789,19,125.811,15.6986,19
9.06667,left front paw,111.705,13.4708,-8,106.29,21.7451,-8
9.06667,right front paw,120.909,19.494,-8,126.324,11.2197,-8
9.06667,left hind paw,120.616,-14.7575,-8,126.031,-23.0318,-8
9.06667,right hind paw,143.209,0.0266961,-8,137.795,8.30099,-8
9.06667,tail root,143.685,-25.3558,-6,143.685,-25.3558,-6
9.06667,head center,118.497,13.1353,19,118.497,13.1353,19
9.06667,tail base,131.913,-7.36542,19,131.913,-7.36542,19
9.1,nose,97.6558,23.1041,2.5,101.555,26.9691,2.5
9.1,left ear,108.849,4.80751,19,107.352,6.31832,19
9.1,right ear,118.255,17.1274,19,119.753,15.6166,19
9.1,left front paw,107.036,9.02321,-8,98.0525,15.8815,-8
9.1,right front paw,113.711,17.7663,-8,122.694,10.908,-8
9.1,left hind paw,124.833,-14.6302,-8,133.816,-21.4885,-8
9.1,right hind paw,141.218,6.83022,-8,132.235,13.6885,-8
9.1,tail root,150.115,-16.9469,-6,150.115,-16.9469,-6
9.1,head center,113.552,10.9674,19,113.552,10.9674,19
9.1,tail base,133.026,-3.89997,19,133.026,-3.89997,19
9.13333,nose,95.5122,22.5564,2.5,99.2129,26.599,2.5
9.13333,left ear,107.575,4.82093,19,106.009,6.25495,19
9.13333,right ear,116.376,17.5801,19,117.943,16.146,19
9.13333,left front paw,105.56,8.94424,-8,96.2734,15.3499,-8
9.13333,right front paw,111.806,17.9991,-8,121.092,11.5935,-8
9.13333,left hind paw,124.478,-13.8233,-8,133.765,-20.2289,-8
9.13333,right hind paw,139.809,8.4023,-8,130.522,14.8079,-8
9.13333,tail root,149.841,-14.9181,-6,149.841,-14.9181,-6
9.13333,head center,111.976,11.2005,19,111.976,11.2005,19
9.13333,tail base,132.143,-2.71049,19,132.143,-2.71049,19
9.16667,nose,96.379,26.0324,2.5,99.8984,29.3296,2.5
9.16667,left ear,106.737,7.25033,19,105.46,8.61407,19
9.16667,right ear,116.689,19.1342,19,117.966,17.7704,19
9.16667,left front paw,105.115,11.5434,-8,97.5543,17.8746,-8
9.16667,right front paw,112.177,19.9771,-8,119.738,13.6459,-8
9.16667,left hind paw,121.83,-12.8874,-8,129.391,-19.2185,-8
9.16667,right hind paw,139.164,7.81352,-8,131.603,14.1447,-8
9.16667,tail root,146.981,-16.3401,-6,146.981,-16.3401,-6
9.16667,head center,111.713,13.1922,19,111.713,13.1922,19
9.16667,tail base,130.497,-2.53691,19,130.497,-2.53691,19
9.2,nose,94.024,25.3416,2.5,96.836,28.3946,2.5
9.2,left ear,105.431,7.17718,19,104.248,8.26682,19
9.2,right ear,114.692,19.6062,19,115.875,18.5166,19
9.2,left front paw,103.568,11.3714,-8,96.8014,16.4132,-8
9.2,right front paw,110.14,20.192,-8,116.907,15.1502,-8
9.2,left hind paw,121.641,-12.0722,-8,128.408,-17.114,-8
9.2,right hind paw,137.774,9.57838,-8,131.007,14.6202,-8
9.2,tail root,146.948,-14.093,-6,146.948,-14.093,-6
9.2,head center,110.061,13.3917,19,110.061,13.3917,19
9.2,tail base,129.707,-1.24691,19,129.707,-1.24691,19
9.23333,nose,90.3907,22.3623,2.5,92.3482,25.2228,2.5
9.23333,left ear,104.006,5.78904,19,102.898,6.54758,19
9.23333,right ear,111.619,19.291,19,112.727,18.5325,19
9.23333,left front paw,101.627,9.71346,-8,95.5193,13.1569,-8
9.23333,right front paw,107.029,19.2955,-8,113.137,15.852,-8
9.23333,left hind paw,122.524,-11.252,-8,128.632,-14.6955,-8
9.23333,right hind paw,135.784,12.2676,-8,129.677,15.711,-8
9.23333,tail root,147.883,-10.0512,-6,147.883,-10.0512,-6
9.23333,head center,107.813,12.54,19,107.813,12.54,19
9.23333,tail base,129.154,0.507767,19,129.154,0.507767,19
9.26667,nose,86.9587,18.4399,2.5,88.14,20.9461,2.5
9.26667,left ear,102.786,3.9637,19,101.815,4.42146,19
9.26667,right ear,108.408,18.4083,19,109.379,17.9505,19
9.26667,left front paw,99.8744,7.51127,-8,94.6729,9.53566,-8
9.26667,right front paw,103.864,17.7623,-8,109.066,15.7379,-8
9.26667,left hind paw,123.532,-10.2808,-8,128.734,-12.3052,-8
9.26667,right hind paw,133.325,14.8807,-8,128.123,16.9051,-8
9.26667,tail root,148.465,-5.49795,-6,148.465,-5.49795,-6
9.26667,head center,105.597,11.186,19,105.597,11.186,19
9.26667,tail base,128.429,2.29998,19,128.429,2.29998,19
9.3,nose,84.997,17.21,2.5,85.7463,19.1351,2.5
9.3,left ear,101.55,3.5698,19,100.804,3.86017,19
9.3,right ear,106.419,18.2852,19,107.165,17.9949,19
9.3,left front paw,98.4594,6.9624,-8,94.5212,8.26546,-8
9.3,right front paw,101.915,17.4056,-8,105.853,16.1026,-8
9.3,left hind paw,123.004,-9.58518,-8,126.942,-10.8882,-8
9.3,right hind paw,131.485,16.0481,-8,127.547,17.3512,-8
9.3,tail root,147.656,-3.52217,-6,147.656,-3.52217,-6
9.3,head center,103.985,10.9275,19,103.985,10.9275,19
9.3,tail base,127.244,3.23148,19,127.244,3.23148,19
9.33333,nose,82.1432,11.2093,2.5,82.3711,12.5434,2.5
9.33333,left ear,100.915,0.831549,19,100.398,0.919858,19
9.33333,right ear,103.006,16.1898,19,103.523,16.1015,19
9.33333,left front paw,97.2547,3.6007,-8,94.568,3.96657,-8
9.33333,right front paw,98.739,14.5001,-8,101.426,14.1342,-8
9.33333,left hind paw,124.415,-8.17168,-8,127.101,-8.53755,-8
9.33333,right hind paw,128.058,18.5814,-8,125.371,18.9473,-8
9.33333,tail root,147.54,2.30384,-6,147.54,2.30384,-6
9.33333,head center,101.96,8.51068,19,101.96,8.51068,19
9.33333,tail base,126.236,5.20486,19,126.236,5.20486,19
9.36667,nose,80.4003,5.70099,2.5,80.3955,6.33651,2.5
9.36667,left ear,100.577,-1.57763,19,100.33,-1.5795,19
9.36667,right ear,100.213,13.9181,19,100.459,13.92,19
9.36667,left front paw,96.525,0.577899,-8,95.2538,0.548066,-8
9.36667,right front paw,96.2669,11.5749,-8,97.5381,11.6047,-8
9.36667,left hind paw,125.205,-6.75123,-8,126.476,-6.72139,-8
9.36667,right hind paw,124.571,20.2413,-8,123.3,20.2115,-8
9.36667,tail root,146.382,7.24949,-6,146.382,7.24949,-6
9.36667,head center,100.395,6.17023,19,100.395,6.17023,19
9.36667,tail base,124.888,6.74506,19,124.888,6.74506,19
9.4,nose,79.1751,2.49992,2.5,79.1848,2.41459,2.5
9.4,left ear,99.9142,-2.97296,19,99.9472,-2.96918,19
9.4,right ear,98.1868,12.4305,19,98.1537,12.4267,19
9.4,left front paw,95.6883,-1.18274,-8,95.859,-1.1636,-8
9.4,right front paw,94.4625,9.74874,-8,94.2918,9.72959,-8
9.4,left hind paw,124.902,-5.95681,-8,124.732,-5.97595,-8
9.4,right hind paw,121.893,20.875,-8,122.064,20.8942,-8
9.4,tail root,144.764,9.85511,-6,144.764,9.85511,-6
9.4,head center,99.0505,4.72877,19,99.0505,4.72877,19
9.4,tail base,123.398,7.4591,19,123.398,7.4591,19
9.43333,nose,77.9704,0.652439,2.5,78.1145,-0.14334,2.5
9.43333,left ear,98.945,-3.83399,19,99.2533,-3.77813,19
9.43333,right ear,96.4914,11.4706,19,96.1831,11.4147,19
9.43333,left front paw,94.6393,-2.24553,-8,96.2373,-1.98934,-8
9.43333,right front paw,92.898,8.61579,-8,91.3,8.3596,-8
9.43333,left hind paw,124.046,-5.63331,-8,122.448,-5.8895,-8
9.43333,right hind paw,119.772,21.0263,-8,121.37,21.2825,-8
9.43333,tail root,143.138,11.0998,-6,143.138,11.0998,-6
9.43333,head center,97.7182,3.8183,19,97.7182,3.8183,19
9.43333,tail base,121.909,7.69649,19,121.909,7.69649,19
9.46667,nose,76.1957,8.90356,2.5,76.1359,7.37388,2.5
9.46667,left ear,95.5371,-0.368584,19,96.1298,-0.39175,19
9.46667,right ear,96.7347,15.0851,19,96.1419,15.1082,19
9.46667,left front paw,91.7229,2.18375,-8,94.7822,1.94667,-8
9.46667,right front paw,92.5728,13.1509,-8,89.5135,13.388,-8
9.46667,left hind paw,119.52,-7.9944,-8,116.46,-7.75732,-8
9.46667,right hind paw,121.606,18.9249,-8,124.665,18.6878,-8
9.46667,tail root,141.998,3.80402,-6,141.998,3.80402,-6
9.46667,head center,96.1359,7.35825,19,96.1359,7.35825,19
9.46667,tail base,120.563,5.46524,19,120.563,5.46524,19
9.5,nose,75.0471,11.617,2.5,74.8363,9.37677,2.5
9.5,left ear,93.6634,0.9636,19,94.5315,0.881926,19
9.5,right ear,95.9811,16.2893,19,95.113,16.371,19
9.5,left front paw,90.0448,3.78641,-8,94.5158,3.11028,-8
9.5,right front paw,91.6896,14.6627,-8,87.2187,15.3389,-8
9.5,left hind paw,117.028,-8.38518,-8,112.557,-7.70905,-8
9.5,right hind paw,121.065,18.3113,-8,125.536,17.6351,-8
9.5,tail root,140.305,1.74821,-6,140.305,1.74821,-6
9.5,head center,94.8223,8.62647,19,94.8223,8.62647,19
9.5,tail base,119.047,4.96305,19,119.047,4.96305,19
9.53333,nose,74.8916,17.3399,2.5,74.2068,14.4556,2.5
9.53333,left ear,91.6107,3.90371,19,92.7284,3.63836,19
9.53333,right ear,96.2989,18.6777,19,95.1812,18.9431,19
9.53333,left front paw,88.4786,7.25817,-8,94.177,5.44992,-8
9.53333,right front paw,91.8057,17.7429,-8,86.1073,19.5512,-8
9.53333,left hind paw,113.224,-8.98726,-8,107.526,-7.17901,-8
9.53333,right hind paw,121.39,16.7481,-8,127.089,14.9399,-8
9.53333,tail root,137.8,-2.62248,-6,137.8,-2.62248,-6
9.53333,head center,93.9548,11.2907,19,93.9548,11.2907,19
9.53333,tail base,117.307,3.88043,19,117.307,3.88043,19
9.56667,nose,72.0258,10.7645,2.5,71.9676,7.09293,2.5
9.56667,left ear,91.0761,0.908046,19,92.4988,0.885494,19
9.56667,right ear,92.7435,16.3181,19,91.3207,16.3407,19
9.56667,left front paw,87.3414,3.57528,-8,94.7366,2.77511,-8
9.56667,right front paw,88.5246,14.5114,-8,81.1294,15.3116,-8
9.56667,left hind paw,114.815,-7.44409,-8,107.42,-6.64393,-8
9.56667,right hind paw,117.72,19.3992,-8,125.115,18.5991,-8
9.56667,tail root,137.643,3.66478,-6,137.643,3.66478,-6
9.56667,head center,91.9098,8.61308,19,91.9098,8.61308,19
9.56667,tail base,116.268,5.97757,19,116.268,5.97757,19
9.6,nose,71.0959,14.2645,2.5,70.6931,9.91234,2.5
9.6,left ear,89.1368,2.66315,19,90.8232,2.50703,19
9.6,right ear,92.2434,17.8486,19,90.557,18.0047,19
9.6,left front paw,85.6689,5.66922,-8,94.39,3.88502,-8
9.6,right front paw,87.8736,16.446,-8,79.1525,18.2302,-8
9.6,left hind paw,111.987,-7.88074,-8,103.266,-6.09654,-8
9.6,right hind paw,117.399,18.5714,-8,126.12,16.7872,-8
9.6,tail root,135.757,1.03605,-6,135.757,1.03605,-6
9.6,head center,90.6901,10.2559,19,90.6901,10.2559,19
9.6,tail base,114.693,5.34532,19,114.693,5.34532,19
9.63333,nose,71.3619,20.3448,2.5,70.146,15.4341,2.5
9.63333,left ear,87.2127,5.89434,19,89.1156,5.42318,19
9.63333,right ear,92.811,20.348,19,90.9081,20.8192,19
9.63333,left front paw,84.2954,9.43718,-8,93.9639,5.69229,-8
9.63333,right front paw,88.2684,19.6946,-8,78.5998,23.4395,-8
9.63333,left hind paw,107.982,-8.31645,-8,98.3135,-4.57156,-8
9.63333,right hind paw,117.734,16.8609,-8,127.402,13.116,-8
9.63333,tail root,132.907,-3.49315,-6,132.907,-3.49315,-6
9.63333,head center,90.0119,13.1212,19,90.0119,13.1212,19
9.63333,tail base,112.858,4.27224,19,112.858,4.27224,19
9.66667,nose,72.0769,25.3235,2.5,70.0447,19.9605,2.5
9.66667,left ear,85.8129,8.84973,19,87.891,8.06224,19
9.66667,right ear,93.3267,22.4067,19,91.2486,23.1942,19
9.66667,left front paw,83.405,12.7567,-8,93.7595,7.01789,-8
9.66667,right front paw,88.7374,22.3778,-8,78.383,28.1167,-8
9.66667,left hind paw,104.454,-8.05619,-8,94.0999,-2.31734,-8
9.66667,right hind paw,117.543,15.5592,-8,127.897,9.82038,-8
9.66667,tail root,129.803,-6.6709,-6,129.803,-6.6709,-6
9.66667,head center,89.5698,15.6282,19,89.5698,15.6282,19
9.66667,tail base,110.999,3.75152,19,110.999,3.75152,19
9.7,nose,73.6836,30.4555,2.5,71.0854,25.9427,2.5
9.7,left ear,84.8613,12.1492,19,86.61,11.1424,19
9.7,right ear,94.2779,24.4608,19,92.5292,25.4676,19
9.7,left front paw,83.051,16.3665,-8,91.5407,9.8731,-8
9.7,right front paw,89.7338,25.1038,-8,81.2441,31.5971,-8
9.7,left hind paw,100.828,-7.3024,-8,92.3387,-0.809045,-8
9.7,right hind paw,117.232,14.1437,-8,125.721,7.65036,-8
9.7,tail root,126.107,-9.64113,-6,126.107,-9.64113,-6
9.7,head center,89.5696,18.305,19,89.5696,18.305,19
9.7,tail base,109.03,3.42066,19,109.03,3.42066,19
9.73333,nose,75.0482,34.3168,2.5,72.3209,30.7158,2.5
9.73333,left ear,84.1791,14.9083,19,85.5744,13.8515,19
9.73333,right ear,94.8728,26.1285,19,93.4774,27.1853,19
9.73333,left front paw,82.8358,19.2967,-8,89.504,12.9415,-8
9.73333,right front paw,90.4249,27.2595,-8,83.7568,33.6147,-8
9.73333,left hind paw,97.9473,-6.15708,-8,91.2791,0.198143,-8
9.73333,right hind paw,116.575,13.3879,-8,123.243,7.03266,-8
9.73333,tail root,122.825,-11.2178,-6,122.825,-11.2178,-6
9.73333,head center,89.5259,20.5184,19,89.5259,20.5184,19
9.73333,tail base,107.261,3.6154,19,107.261,3.6154,19
9.76667,nose,72.305,33.4509,2.5,70.1651,30.2951,2.5
9.76667,left ear,82.7717,14.729,19,83.9946,13.8998,19
9.76667,right ear,92.654,26.6701,19,91.4312,27.4993,19
9.76667,left front paw,81.1247,19.0127,-8,87.081,14.0833,-8
9.76667,right front paw,88.1379,27.487,-8,82.1816,32.4164,-8
9.76667,left hind paw,97.9804,-5.32117,-8,92.024,-0.391777,-8
9.76667,right hind paw,115.195,15.4795,-8,121.151,10.5501,-8
9.76667,tail root,123.151,-8.62854,-6,123.151,-8.62854,-6
9.76667,head center,87.7129,20.6996,19,87.7129,20.6996,19
9.76667,tail base,106.588,5.07916,19,106.588,5.07916,19
9.8,nose,67.715,29.4298,2.5,66.3803,26.6363,2.5
9.8,left ear,81.1671,12.7234,19,82.2496,12.2062,19
9.8,right ear,88.9118,26.1498,19,87.8293,26.667,19
9.8,left front paw,78.8264,16.671,-8,84.2388,13.549,-8
9.8,right front paw,84.3227,26.1995,-8,78.9103,29.3214,-8
9.8,left hind paw,99.5165,-4.49902,-8,94.1042,-1.37704,-8
9.8,right hind paw,113.007,18.889,-8,118.42,15.767,-8
9.8,tail root,124.886,-3.54766,-6,124.886,-3.54766,-6
9.8,head center,85.0394,19.4366,19,85.0394,19.4366,19
9.8,tail base,106.262,7.19499,19,106.262,7.19499,19
9.83333,nose,71.1201,36.5568,2.5,69.6227,34.722,2.5
9.83333,left ear,80.5919,17.3124,19,81.3029,16.7321,19
9.83333,right ear,91.0861,28.7195,19,90.3751,29.2997,19
9.83333,left front paw,79.1715,21.6764,-8,82.6757,18.4526,-8
9.83333,right front paw,86.619,29.7718,-8,83.1147,32.9956,-8
9.83333,left hind paw,94.7295,-3.50686,-8,91.2253,-0.283079,-8
9.83333,right hind paw,113.01,16.3636,-8,116.514,13.1398,-8
9.83333,tail root,119.692,-8.12806,-6,119.692,-8.12806,-6
9.83333,head center,85.839,23.0159,19,85.839,23.0159,19
9.83333,tail base,103.87,6.42837,19,103.87,6.42837,19
9.86667,nose,69.6843,37.1865,2.5,68.6472,35.9269,2.5
9.86667,left ear,79.4271,18.0779,19,79.9152,17.676,19
9.86667,right ear,89.759,29.6321,19,89.2709,30.034,19
9.86667,left front paw,77.9451,22.4214,-8,80.3838,20.2407,-8
9.86667,right front paw,85.2775,30.6212,-8,82.8387,32.802,-8
9.86667,left hind paw,93.8574,-2.53951,-8,91.4187,-0.358774,-8
9.86667,right hind paw,111.855,17.5873,-8,114.294,15.4065,-8
9.86667,tail root,118.883,-6.80752,-6,118.883,-6.80752,-6
9.86667,head center,84.593,23.855,19,84.593,23.855,19
9.86667,tail base,102.856,7.52388,19,102.856,7.52388,19
9.9,nose,69.8157,39.5003,2.5,69.2051,38.855,2.5
9.9,left ear,78.5841,19.9254,19,78.8342,19.6888,19
9.9,right ear,89.4846,30.9449,19,89.2346,31.1815,19
9.9,left front paw,77.3227,24.3381,-8,78.5869,23.0875,-8
9.9,right front paw,85.0586,32.1583,-8,83.7944,33.4089,-8
9.9,left hind paw,91.9582,-1.39232,-8,90.694,-0.141771,-8
9.9,right hind paw,110.946,17.8029,-8,112.21,16.5523,-8
9.9,tail root,116.737,-6.91482,-6,116.737,-6.91482,-6
9.9,head center,84.0344,25.4351,19,84.0344,25.4351,19
9.9,tail base,101.452,8.20527,19,101.452,8.20527,19
9.93333,nose,68.4645,40.2544,2.5,68.367,40.1529,2.5
9.93333,left ear,77.4575,20.7817,19,77.4968,20.7439,19
9.93333,right ear,88.2305,31.9258,19,88.1912,31.9636,19
9.93333,left front paw,76.1454,25.1795,-8,76.3478,24.9838,-8
9.93333,right front paw,83.7908,33.0882,-8,83.5884,33.2839,-8
9.93333,left hind paw,91.076,-0.380793,-8,90.8736,-0.185102,-8
9.93333,right hind paw,109.842,19.0316,-8,110.044,18.8359,-8
9.93333,tail root,115.917,-5.61784,-6,115.917,-5.61784,-6
9.93333,head center,82.844,26.3537,19,82.844,26.3537,19
9.93333,tail base,100.459,9.32539,19,100.459,9.32539,19
9.96667,nose,68.9921,42.8536,2.5,69.4479,43.2574,2.5
9.96667,left ear,76.7586,22.86,19,76.6021,23.0366,19
9.96667,right ear,88.2028,33.3137,19,88.3593,33.137,19
9.96667,left front paw,75.7221,27.3308,-8,74.9003,28.2304,-8
9.96667,right front paw,83.8438,34.7495,-8,84.6656,33.8499,-8
9.96667,left hind paw,89.0367,0.892722,-8,89.8584,-0.0069044,-8
9.96667,right hind paw,108.972,19.1024,-8,108.15,20.002,-8
9.96667,tail root,113.505,-5.87671,-6,113.505,-5.87671,-6
9.96667,head center,82.4807,28.0868,19,82.4807,28.0868,19
9.96667,tail base,99.0042,9.99755,19,99.0042,9.99755,19
10,nose,65.3768,41.3245,2.5,66.3142,42.3077,2.5
10,left ear,75.1573,22.2352,19,74.7763,22.5984,19
10,right ear,85.4664,33.8099,19,85.8474,33.4466,19
10,left front paw,73.6668,26.5758,-8,71.6343,28.386,-8
10,right front paw,80.9829,34.7901,-8,83.0154,32.9798,-8
10,left hind paw,89.6285,1.64639,-8,91.661,-0.163865,-8
10,right hind paw,107.586,21.8088,-8,105.554,23.619,-8
10,tail root,114.663,-2.57206,-6,114.663,-2.57206,-6
10,head center,80.3119,28.0225,19,80.3119,28.0225,19
10,tail base,98.6073,11.7276,19,98.6073,11.7276,19
10.0333,nose,70.3039,47.7401,2.5,72.0827,48.8665,2.5
10.0333,left ear,75.5576,26.9444,19,75.1211,27.6337,19
10.0333,right ear,88.1984,35.9143,19,88.6349,35.2251,19
10.0333,left front paw,75.0778,31.5086,-8,72.6307,34.9571,-8
10.0333,right front paw,84.0487,37.8744,-8,86.4957,34.4259,-8
10.0333,left hind paw,85.0466,3.6362,-8,87.4936,0.18775,-8
10.0333,right hind paw,107.066,19.2612,-8,104.619,22.7097,-8
10.0333,tail root,108.498,-6.08531,-6,108.498,-6.08531,-6
10.0333,head center,81.878,31.4294,19,81.878,31.4294,19
10.0333,tail base,96.0563,11.4487,19,96.0563,11.4487,19
10.0667,nose,67.1937,47.2446,2.5,69.5038,48.9092,2.5
10.0667,left ear,74.0621,26.925,19,73.4171,27.8201,19
10.0667,right ear,85.9605,36.8586,19,86.6056,35.9634,19
10.0667,left front paw,73.2258,31.4375,-8,69.5481,35.8426,-8
10.0667,right front paw,81.6698,38.4872,-8,85.3475,34.0821,-8
10.0667,left hind paw,85.3497,4.43271,-8,89.0274,0.0276362,-8
10.0667,right hind paw,106.076,21.7365,-8,102.398,26.1415,-8
10.0667,tail root,109.492,-3.41971,-6,109.492,-3.41971,-6
10.0667,head center,80.0113,31.8918,19,80.0113,31.8918,19
10.0667,tail base,95.7129,13.0846,19,95.7129,13.0846,19
10.1,nose,68.2748,49.9926,2.5,71.3584,51.8157,2.5
10.1,left ear,73.6629,29.2314,19,72.9565,30.4262,19
10.1,right ear,86.2455,38.2829,19,86.9519,37.088,19
10.1,left front paw,73.1535,33.7924,-8,68.9187,39.6792,-8
10.1,right front paw,82.0831,40.216,-8,86.3179,34.3292,-8
10.1,left hind paw,83.3024,5.98501,-8,87.5372,0.0981778,-8
10.1,right hind paw,105.22,21.7521,-8,100.986,27.639,-8
10.1,tail root,106.817,-3.58464,-6,106.817,-3.58464,-6
10.1,head center,79.9542,33.7571,19,79.9542,33.7571,19
10.1,tail base,94.2614,13.8686,19,94.2614,13.8686,19
10.1333,nose,72.3423,54.2105,2.5,76.3814,55.7073,2.5
10.1333,left ear,74.3361,32.8543,19,73.7561,34.4195,19
10.1333,right ear,88.2058,39.7741,19,88.7858,38.2089,19
10.1333,left front paw,74.5637,37.4381,-8,70.6492,45.2842,-8
10.1333,right front paw,84.4067,42.3489,-8,88.3213,34.5027,-8
10.1333,left hind paw,80.1286,8.36435,-8,84.0432,0.518202,-8
10.1333,right hind paw,104.289,20.4181,-8,100.374,28.2642,-8
10.1333,tail root,101.807,-4.84732,-6,101.807,-4.84732,-6
10.1333,head center,81.271,36.3142,19,81.271,36.3142,19
10.1333,tail base,92.2086,14.3912,19,92.2086,14.3912,19
10.1667,nose,74.9743,57.0161,2.5,79.8563,58.1928,2.5
